120.6763,117.5933,120.4696,122.2326,121.9592,121.2399,120.4651,121.2017,0,0,0,0,0,0,120.2291,121.5472,120.3226,120.7709,120.994,120.5789,121.2986,121.1854,122.0963,120.8437,120.9167,121.3679,123.0292,121.2584,121.5235,122.2121,123.8759,124.2371,125.1182
119.8611,119.6523,119.9607,119.4552,119.229,119.6563,118.6414,119.6586,0,0,0,0,0,0,118.0348,118.5032,118.1277,118.907,119.4867,118.8119,120.6315,120.0317,118.9679,117.6953,115.6014,119.2995,119.8749,119.8492,118.7857,121.0814,121.0863,120.9217,120.8248
119.3329,118.8699,119.1569,115.6401,116.1348,119.5407,116.1616,119.0546,0,0,0,0,0,0,116.687,118.4676,118.3622,118.3237,119.2673,118.5535,119.4295,119.6445,118.5454,117.0539,116.8351,119.9776,118.3886,118.6013,118.8178,117.8008,117.7525,121.3209,120.2014
118.7412,118.8938,118.4257,118.2616,115.8766,119.181,118.0975,119.1867,0,0,0,0,0,0,117.8578,118.1656,118.1129,118.7237,118.4043,118.6907,119.4516,119.1531,119.6178,118.6388,115.6575,119.1106,117.8209,119.716,118.4565,116.967,117.3881,120.2759,119.7755
118.5636,119.4668,118.9357,115.0964,118.1588,119.4316,119.2194,119.4954,0,0,0,0,0,0,118.9059,118.1261,118.5853,117.2359,118.8981,118.7396,119.3809,119.0852,118.6718,116.8053,119.3036,118.0261,119.002,118.7553,118.8329,117.4941,117.2329,119.752,120.595
118.628,118.3388,119.2308,117.5553,114.9887,119.1393,118.753,119.3221,0,0,0,0,0,0,118.7721,117.5957,117.8972,117.5854,119.2859,119.4522,119.2994,117.3644,117.824,118.1455,118.1286,118.1619,117.8536,118.006,117.9036,117.1615,116.7378,120.0795,119.3536
118.6776,118.0478,118.7767,114.8756,115.037,119.1678,118.0206,118.5614,0,0,0,0,0,0,117.2779,117.6309,118.3492,116.86,116.8295,116.8434,119.9747,118.7306,118.2002,116.9199,118.4525,119.9833,118.8939,118.9747,118.4294,116.532,117.2461,119.1275,120.9053
118.3331,118.0259,119.062,117.7814,114.7796,118.2278,116.4572,116.6396,0,0,0,0,0,0,117.1944,117.405,117.3863,116.5199,116.6043,117.151,118.6794,117.3472,118.8079,116.9279,117.653,119.0303,118.4145,117.0622,118.376,116.5299,119.8323,119.6919,117.538
118.1627,119.2797,119.6353,116.5382,115.4498,118.0227,116.3257,117.5141,0,0,0,0,0,0,116.7999,117.3924,116.0539,117.0275,116.6858,116.9522,118.3848,117.9478,117.3657,116.3703,115.8183,117.2091,118.4486,118.9463,118.3945,119.6535,119.0011,119.6898,119.7523
118.2875,118.924,118.9659,118.41,118.3689,118.7239,117.9529,118.8243,0,0,0,0,0,0,118.8071,117.9749,117.5563,118.2112,118.7378,118.1905,119.7819,119.9132,119.3223,118.1741,118.502,117.5866,117.8624,118.7679,119.8905,115.8728,120.3669,119.1351,119.6691
118.0384,118.401,118.3807,118.0643,119.3522,119.5231,118.6237,118.8223,0,0,0,0,0,0,119.0988,117.2902,117.1576,118.6009,118.7035,118.9686,119.5432,119.2234,120.0968,115.1695,118.0596,117.1164,118.5973,119.1576,119.4508,116.6703,120.3801,119.6504,120.0419
118.9416,118.2,118.6053,116.6793,114.7138,119.0057,118.6353,115.7586,0,0,0,0,0,0,117.7563,117.9193,117.4482,117.7166,118.684,118.9936,119.854,118.8216,119.0068,117.1696,118.1501,118.4766,118.657,119.4184,120.1399,116.6772,119.6072,119.0642,119.4567
118.0676,119.0857,119.9156,119.4103,119.1016,118.0904,118.0558,119.7512,0,0,0,0,0,0,117.5908,117.1826,117.2687,118.1405,118.6405,118.0753,118.9792,119.6894,118.9926,117.5421,118.3452,118.651,117.6802,118.9933,119.8105,116.5121,120.6683,120.2896,119.4845
118.7828,118.0575,116.9725,117.3452,118.408,118.3064,118.6485,118.5092,0,0,0,0,0,0,118.254,117.0442,117.2694,117.4068,118.5752,118.3628,118.9985,119.2602,117.8117,116.8046,116.4361,118.4236,117.5581,118.4973,117.827,116.1894,120.0688,119.6673,119.0193
118.6471,117.9139,119.2792,119.0893,118.4868,118.7092,117.8754,117.9529,0,0,0,0,0,0,116.5208,117.6097,117.0312,117.801,118.1109,118.6471,119.078,119.5841,117.7591,116.9153,118.4385,118.9163,117.8914,119.4378,119.4748,116.5965,121.2772,119.4878,116.7458
118.2527,118.1155,118.9719,117.1079,116.7178,118.6879,118.2538,117.9992,0,0,0,0,0,0,116.1099,117.355,117.0566,117.4924,118.5557,117.7349,118.622,119.4491,119.2232,116.9186,117.3224,118.3139,118.0821,118.5919,118.5831,116.1815,119.5191,120.362,118.5891
117.6858,118.0362,117.4873,118.3034,115.6847,117.8269,117.9312,117.9907,0,0,0,0,0,0,115.6337,117.1056,116.9255,117.1613,117.5848,118.0132,118.7892,118.738,118.2902,117.049,118.1497,118.1421,118.9799,118.9242,119.0232,119.4454,120.6127,119.3992,120.3221
118.6852,117.9634,118.8209,115.766,117.4702,117.9616,117.6969,118.0007,0,0,0,0,0,0,117.0307,117.7393,116.6282,116.009,118.3552,118.7065,118.7725,118.4724,117.8695,117.8908,118.3266,118.1563,118.3552,119.9099,118.1333,118.8156,119.8593,119.7589,120.626
118.2977,118.1244,118.8812,116.9975,117.9543,118.282,117.6656,117.9088,0,0,0,0,0,0,117.0936,117.2361,117.8228,118.3292,117.6756,118.4067,118.7835,118.7561,119.0464,117.423,116.9197,117.1854,118.4327,119.5252,118.1366,116.2749,120.266,119.453,118.8234
117.3173,117.9187,118.1495,115.0956,115.7371,118.5436,118.3219,118.5282,0,0,0,0,0,0,115.826,117.23,116.5559,117.4705,118.2286,117.8967,118.188,118.8853,118.0401,116.4422,118.2703,117.8523,117.7247,118.397,118.3426,119.4911,119.7224,120.5827,118.7235
117.2828,117.6718,117.7935,118.8729,118.515,117.9338,118.7208,118.1501,0,0,0,0,0,0,116.6969,117.2975,116.6353,117.1707,118.3376,117.9062,118.6225,118.3955,118.6262,117.5965,118.045,118.7626,117.3765,119.4511,118.6538,116.3651,119.8953,115.8543,118.3574
117.3654,117.5104,118.6764,116.9641,118.3044,118.2274,118.2328,118.4122,0,0,0,0,0,0,116.2119,117.3437,117.3565,117.3059,117.6373,117.4063,117.8816,119.2711,117.8398,114.6821,111.8455,117.7892,117.632,118.8447,118.1529,117.2723,120.0185,120.4467,119.3517
116.278,116.2956,118.0054,116.3684,115.3552,116.9824,116.0204,118.2184,0,0,0,0,0,0,113.8251,115.3905,115.3972,117.3012,115.9653,117.5578,117.0978,116.628,116.8714,115.016,116.6463,116.8173,116.7942,118.5681,119.7481,117.5064,118.7957,118.5482,118.0885
115.9659,116.7228,117.0709,116.5087,117.2527,116.8559,116.3342,116.5696,0,0,0,0,0,0,112.7322,115.7971,116.5482,115.9142,116.54,116.5098,116.6233,116.0411,116.0166,115.563,116.2539,117.8811,117.1449,118.3035,118.6475,114.8388,118.5599,118.5716,117.8072
117.6668,116.7425,118.0359,117.7137,117.2798,117.6656,115.9399,117.7359,0,0,0,0,0,0,115.4184,117.4209,116.2473,116.9789,117.6284,117.6096,117.6507,117.9011,117.1803,116.0935,113.6734,118.1759,116.4278,118.9145,117.6307,117.8035,118.0809,119.5098,118.018
116.7375,117.8097,116.5071,115.1163,118.4328,116.4066,115.7156,116.9927,0,0,0,0,0,0,115.7174,116.98,115.9209,116.8726,118.212,116.8293,116.2281,117.7254,116.2389,117.5221,116.7064,116.1907,117.8041,117.0283,117.0264,120.3426,116.3878,118.9733,116.9522
117.8516,117.2882,118.5572,117.5252,117.7814,117.6344,117.0378,116.4044,0,0,0,0,0,0,115.07,117.5292,116.5709,117.8677,117.1886,117.0375,117.5474,117.8261,117.5143,116.7571,115.4554,116.5355,116.5332,118.911,117.8704,115.6536,119.5135,118.9131,119.5076
117.496,117.3603,117.3768,115.9563,114.0826,117.6394,115.0945,118.4123,0,0,0,0,0,0,115.3354,117.2536,117.5623,117.5992,117.1924,117.2754,117.6713,118.2851,117.2023,115.415,116.8621,117.9351,118.3197,118.075,119.5105,116.688,116.0781,118.1787,119.1857
118.1352,117.8713,118.1265,113.7574,113.4536,117.6389,115.5489,117.6257,0,0,0,0,0,0,115.0812,116.3456,117.14,118.0209,117.9466,117.9876,118.2045,117.7404,117.1274,113.9646,117.0006,117.7952,117.7032,116.8204,119.5532,117.0693,119.3963,118.6899,118.2492
