111.9581,108.596,111.6713,113.3405,112.0784,111.6951,110.9306,111.9413,0,0,0,0,0,0,110.2108,110.0482,110.4776,110.9604,111.6873,111.1479,111.7013,112.4347,112.8096,111.4196,111.7801,111.2804,112.742,112.8032,112.7511,112.086,114.4151,113.7642,113.2587
109.9016,110.3624,110.4475,110.7012,109.864,110.8888,110.5797,109.6254,0,0,0,0,0,0,108.4874,108.9507,109.5732,109.7998,110.5426,109.0665,110.0984,110.989,110.2692,108.7909,106.5359,109.9678,109.9725,111.3139,110.1728,111.5661,110.5153,110.9484,110.0565
109.2279,110.2964,110.46,106.4688,106.6095,110.096,107.5383,110.404,0,0,0,0,0,0,106.9276,109.2672,110.129,109.797,109.8516,109.0386,110.5159,110.636,109.8949,107.4227,106.2305,110.7974,108.9957,111.2507,109.9338,108.5315,107.4313,109.4747,109.9159
110.115,110.441,110.7217,109.4832,107.7859,109.6289,109.8107,109.7747,0,0,0,0,0,0,108.4332,109.1766,108.1103,110.1104,109.1844,108.6025,110.1332,110.0394,110.0615,109.8538,107.1066,108.8797,108.3517,109.9065,110.0708,108.0697,106.8128,109.3755,109.5884
109.2256,109.0349,110.2619,106.6996,109.6204,109.8835,109.7749,110.043,0,0,0,0,0,0,108.7599,108.4095,109.2992,108.8099,109.4075,109.2582,109.9832,109.5853,108.8218,108.0709,109.4093,108.9183,109.025,108.9704,110.1034,107.8696,107.15,109.9105,109.529
110.4799,109.4516,109.8798,107.8755,106.1906,109.2655,109.294,110.4315,0,0,0,0,0,0,108.4263,108.8515,108.0734,107.7225,109.3765,109.8104,110.7767,107.844,109.7566,108.8549,109.5642,109.6552,109.0216,109.6445,109.1104,107.6848,106.7744,110.1984,109.4038
109.478,109.2112,110.8229,105.4839,105.069,109.8895,109.4384,109.1739,0,0,0,0,0,0,107.6979,107.3819,108.8055,108.2567,107.393,106.796,109.8761,108.6422,109.575,108.2135,109.5629,110.0519,109.0182,109.6485,108.7601,107.9723,107.4959,109.7505,109.864
109.5521,109.2594,110.1204,108.032,105.4641,108.9059,107.6272,107.3498,0,0,0,0,0,0,107.7904,108.0324,107.3107,108.7325,106.8914,106.9567,108.7117,107.6194,109.174,107.7611,107.6594,110.3108,108.9207,108.2648,109.7999,106.397,109.6001,110.1214,107.9808
108.9388,109.6752,110.3939,107.4719,105.497,108.3801,106.997,107.8558,0,0,0,0,0,0,107.5127,107.7211,107.0669,107.0971,107.8471,107.1369,108.6441,108.0196,108.1224,107.4222,106.057,108.8275,108.7949,109.7048,109.1773,109.8693,109.4558,109.2318,109.5417
109.7939,108.8112,109.9842,109.9901,108.3962,108.8289,108.7631,109.1131,0,0,0,0,0,0,108.0423,108.5683,107.7824,108.5245,108.9433,108.9284,109.6436,109.126,110.2168,109.8125,109.1114,109.1777,109.3637,109.7034,110.5475,107.5238,109.3079,108.6421,109.9193
108.8093,109.3155,109.9414,109.7234,108.3941,108.7973,108.872,108.313,0,0,0,0,0,0,107.9999,106.711,107.9908,109.0877,108.5272,109.3254,110.0938,109.0799,110.8498,105.9825,108.9174,108.9109,108.7987,109.7332,110.0377,108.1755,109.5703,108.3481,109.8111
108.7543,108.5988,108.2613,107.8323,104.2241,108.9753,108.8022,106.493,0,0,0,0,0,0,107.0198,107.9455,107.8173,109.1366,108.8695,108.5461,109.9459,109.0153,110.5452,107.5815,108.9779,109.9233,109.1333,109.2065,109.7186,107.1169,110.2806,109.208,109.9418
108.8672,109.4993,110.2607,109.2576,108.4498,109.0795,108.0627,108.8321,0,0,0,0,0,0,107.9376,108.798,108.073,108.9486,108.7921,109.0879,109.7662,110.1371,110.7919,107.6073,109.464,110.1567,108.0822,109.8232,110.3918,107.6088,109.7392,110.4411,109.5929
108.7047,109.0726,108.776,108.0233,109.1445,109.3121,108.0243,110.4356,0,0,0,0,0,0,108.1321,109.1945,108.4109,108.3019,109.7071,108.8734,110.3421,109.3169,109.4356,108.1033,107.6957,109.4276,107.9623,110.2974,107.8768,107.0445,110.683,109.1265,108.9474
108.4049,109.3906,108.8679,108.5725,108.6642,109.8229,108.5063,108.3393,0,0,0,0,0,0,107.5233,108.8195,108.2675,109.201,109.3269,108.8811,109.5815,110.2342,109.9884,108.2758,109.3453,109.3643,108.1677,109.8841,109.3906,107.9541,110.8252,109.7318,107.2351
108.9928,108.5879,109.7066,107.2794,106.4046,109.8056,108.6299,109.0634,0,0,0,0,0,0,107.3029,108.8304,108.4224,108.6216,108.9602,108.529,110.3978,109.5225,109.3841,107.8364,107.9717,109.4852,108.3611,109.9807,108.6606,107.2594,110.8147,111.5516,108.6063
109.1016,108.8751,108.944,108.3982,106.5485,110.0733,109.3012,109.1742,0,0,0,0,0,0,107.2416,108.4866,109.2828,108.8664,109.1996,109.549,110.3927,109.8249,110.0883,107.9122,111.0452,110.3076,109.1508,108.994,110.469,110.7566,110.6422,109.7194,110.4132
108.9355,109.3788,109.6412,106.5932,109.1755,108.8869,110.0923,109.1711,0,0,0,0,0,0,107.6446,108.912,108.3106,107.9708,108.6338,109.1359,109.5046,110.0132,109.4153,109.5985,109.9441,110.6052,109.4225,109.6687,108.6822,110.4492,110.2249,110.1006,111.0528
108.6133,109.2411,109.9623,108.0389,108.1642,108.7166,108.582,108.7002,0,0,0,0,0,0,108.2388,109.4351,108.3711,108.6057,109.3416,109.1167,109.3661,108.6124,110.1535,109.0014,108.0403,109.6891,109.9259,109.3202,109.0711,108.0677,110.0125,109.5639,109.1955
108.9924,108.9455,109.9633,105.7576,106.8269,108.7517,109.2478,109.166,0,0,0,0,0,0,107.5424,108.6871,108.4424,108.7246,108.9192,108.6062,109.6488,109.8879,109.4457,107.7131,108.7706,109.6928,108.0109,110.0869,109.6447,110.9682,110.2586,111.3421,109.3833
109.0106,109.1296,109.6264,109.4989,108.7964,108.698,108.7357,109.2964,0,0,0,0,0,0,107.8009,108.2308,108.164,109.0588,108.6584,108.6335,110.0946,109.3594,109.1109,109.1241,110.2936,110.6104,108.0997,109.0895,109.3606,107.7079,110.8786,107.2225,109.1896
109.2402,108.7097,109.4762,107.3863,108.4718,108.8266,108.9838,108.9811,0,0,0,0,0,0,106.8513,107.9632,108.8229,108.9888,108.2069,109.4489,110.4952,109.3724,108.7535,105.882,104.0444,111.0283,107.0325,108.5478,107.7328,108.9559,110.2127,111.1849,109.1481
107.8384,107.5877,109.8263,108.4615,106.1482,108.0739,107.3297,108.8858,0,0,0,0,0,0,106.5002,107.7868,106.6872,108.3188,108.2867,108.5306,109.2024,107.9254,108.0269,106.9744,108.5228,108.2614,106.9888,108.8813,110.5041,108.7491,109.297,107.7494,108.2628
108.0359,108.0763,108.9843,108.4862,108.4044,108.5404,108.4825,109.0275,0,0,0,0,0,0,105.0936,108.285,108.3113,107.6093,108.3061,108.4223,108.5975,108.4115,107.839,106.8882,107.7393,108.4712,107.8432,110.0831,110.0496,106.9215,108.9161,109.2867,107.7232
