116.0667,113.6008,116.7996,118.4253,117.5916,117.3727,115.9301,116.6296,0,0,0,0,0,0,115.3491,116.2669,115.5538,116.2122,116.9058,117.077,116.4745,116.7819,117.3515,117.0233,116.3872,116.1067,118.1487,117.1871,116.8959,117.5723,118.9867,118.325,117.9484
114.4929,115.5534,115.133,115.0745,115.8083,114.7946,114.6996,114.5067,0,0,0,0,0,0,113.9911,114.3392,114.5283,115.0496,115.6173,115.1232,115.5284,115.2616,115.586,114.6607,111.1812,115.5645,115.1287,115.1324,114.1481,116.7963,115.8075,116.2126,115.0668
114.9915,114.6787,115.0383,111.1956,112.1874,115.7085,112.7613,116.235,0,0,0,0,0,0,113.3365,114.4263,114.9117,114.8143,116.5112,115.6295,115.0908,116.3719,116.2355,114.2277,112.7159,115.8634,114.0413,115.0856,114.4001,112.5888,112.8407,114.6685,114.7232
115.0139,115.1118,115.3803,114.148,113.2566,115.7265,114.9644,115.511,0,0,0,0,0,0,113.9064,114.9784,114.7165,115.3591,116.0168,115.4683,115.8844,116.45,115.1602,115.0739,111.7557,114.8466,113.7608,115.7932,114.7841,112.6714,112.4063,115.9251,113.8245
115.035,114.8391,115.8637,110.6874,115.4397,115.6078,114.3952,115.5139,0,0,0,0,0,0,114.0802,113.1973,114.835,114.1262,115.1487,115.354,115.6516,116.2965,115.9425,113.7285,115.0478,113.7115,114.2187,114.1885,114.8573,113.142,112.8699,114.5026,114.8822
113.7006,115.1938,115.3039,112.8016,111.8428,115.002,114.7634,115.6155,0,0,0,0,0,0,114.1119,112.5326,114.6553,115.1287,115.6395,115.3641,115.4454,113.9479,114.4317,115.2456,114.7285,114.4772,112.5136,113.6277,113.9534,113.5122,112.2382,114.6787,114.7874
113.5935,115.3221,115.3295,110.6322,110.6064,114.5631,114.5578,115.6296,0,0,0,0,0,0,113.4032,112.8054,114.5206,113.6588,113.5862,112.8454,115.8368,114.6966,114.6178,114.1278,114.1646,114.9951,113.4739,115.169,113.864,111.9846,112.8524,114.4327,115.432
114.0566,114.4827,115.7097,113.4317,111.9937,114.327,113.3777,113.4928,0,0,0,0,0,0,114.1093,113.0974,112.8791,113.1441,113.8588,113.7549,113.3163,113.6134,114.8479,113.8154,113.1306,114.5084,114.0455,113.2087,113.8066,113.3581,115.2224,114.9261,111.6574
114.2354,114.4944,115.5086,112.9443,111.162,114.4244,112.2794,113.6086,0,0,0,0,0,0,113.0701,113.9778,112.7008,112.6715,113.0487,113.1494,114.5325,114.2293,113.6078,112.776,111.7015,113.652,114.1861,114.3182,114.6079,115.7324,114.503,113.8164,114.6024
114.1432,113.9633,114.9907,114.873,114.8666,115.5772,115.2019,114.8053,0,0,0,0,0,0,114.4682,114.37,114.0478,115.3649,115.5935,115.0286,115.4846,115.2222,115.3483,116.3251,115.6874,114.0027,114.7989,115.3782,116.0003,113.0121,115.6243,114.2664,114.753
114.1266,114.5979,115.0275,115.0361,114.7824,115.2967,114.8055,114.2188,0,0,0,0,0,0,114.1775,113.0347,114.8019,115.4379,115.0191,114.9096,116.2009,115.3254,116.0865,111.3994,115.0359,113.8942,114.8957,115.0621,115.8735,112.7953,115.6819,115.1054,115.3022
113.4477,114.5569,114.7269,111.9718,110.8963,115.6172,113.7997,111.6003,0,0,0,0,0,0,113.5126,114.3345,115.4109,115.2069,114.6569,115.3598,116.0055,115.223,115.8958,114.6212,115.1672,114.9297,115.1166,115.0389,115.681,112.2311,115.5855,114.3865,113.9033
114.6052,114.5781,115.2481,114.1106,114.9213,115.0659,114.6924,114.9004,0,0,0,0,0,0,114.072,114.8596,114.8303,115.9616,114.563,114.8393,114.9231,115.2217,117.2832,114.4523,114.6575,114.5631,113.092,114.5806,114.8036,112.9827,116.1073,115.6666,114.2317
113.848,115.0439,113.3486,113.3347,114.4324,114.3756,114.933,115.4119,0,0,0,0,0,0,114.1546,113.6592,114.1508,114.2506,113.944,114.6641,114.9155,116.4092,115.7522,113.7364,113.0561,115.0189,113.2124,114.8689,113.9562,112.8583,116.513,114.5265,114.1962
114.2346,114.2164,114.9712,114.8485,114.1932,115.1293,114.8305,114.7388,0,0,0,0,0,0,113.8757,114.2567,114.3087,114.3262,114.5207,113.98,115.2283,115.9084,114.6688,113.4423,114.1882,113.9237,114.1016,114.3755,115.6945,113.5671,116.0542,114.0719,111.8063
114.1385,114.3954,114.307,112.0366,112.3874,115.1532,114.295,113.9872,0,0,0,0,0,0,112.9045,114.5932,113.6411,114.3064,114.6768,115.197,115.5268,116.4268,115.2623,114.0177,113.5977,114.6841,113.8973,114.1622,114.1255,112.8419,115.6768,116.3889,114.2319
114.5471,114.7309,114.8345,114.8769,111.9358,115.1572,114.3211,114.1675,0,0,0,0,0,0,113.3884,114.6795,115.3104,114.3299,114.8165,115.1896,115.68,116.6022,115.7185,113.7583,114.9741,114.4773,114.5386,115.1304,115.1185,115.5762,115.3794,115.1273,116.495
